@relation Illicium
@attribute filename string
@attribute class {Fruit_Illicium_Parviflorum,Fruit_Illicium_Anisatum,Fruit_Illicium_Verum}
@data
parviflorum132.jpg,Fruit_Illicium_Parviflorum
parviflorum133.jpg,Fruit_Illicium_Parviflorum
parviflorum134.jpg,Fruit_Illicium_Parviflorum
parviflorum135.jpg,Fruit_Illicium_Parviflorum
parviflorum136.jpg,Fruit_Illicium_Parviflorum
parviflorum137.jpg,Fruit_Illicium_Parviflorum
parviflorum138.jpg,Fruit_Illicium_Parviflorum
parviflorum139.jpg,Fruit_Illicium_Parviflorum
parviflorum140.jpg,Fruit_Illicium_Parviflorum
parviflorum141.jpg,Fruit_Illicium_Parviflorum
parviflorum142.jpg,Fruit_Illicium_Parviflorum
parviflorum143.jpg,Fruit_Illicium_Parviflorum
parviflorum144.jpg,Fruit_Illicium_Parviflorum
parviflorum145.jpg,Fruit_Illicium_Parviflorum
parviflorum146.jpg,Fruit_Illicium_Parviflorum
parviflorum147.jpg,Fruit_Illicium_Parviflorum
parviflorum148.jpg,Fruit_Illicium_Parviflorum
parviflorum149.jpg,Fruit_Illicium_Parviflorum
parviflorum150.jpg,Fruit_Illicium_Parviflorum
parviflorum151.jpg,Fruit_Illicium_Parviflorum
parviflorum152.jpg,Fruit_Illicium_Parviflorum
parviflorum153.jpg,Fruit_Illicium_Parviflorum
parviflorum154.jpg,Fruit_Illicium_Parviflorum
parviflorum155.jpg,Fruit_Illicium_Parviflorum
parviflorum156.jpg,Fruit_Illicium_Parviflorum
parviflorum157.jpg,Fruit_Illicium_Parviflorum
parviflorum158.jpg,Fruit_Illicium_Parviflorum
parviflorum159.jpg,Fruit_Illicium_Parviflorum
parviflorum160.jpg,Fruit_Illicium_Parviflorum
parviflorum161.jpg,Fruit_Illicium_Parviflorum
parviflorum162.jpg,Fruit_Illicium_Parviflorum
parviflorum163.jpg,Fruit_Illicium_Parviflorum
parviflorum164.jpg,Fruit_Illicium_Parviflorum
parviflorum165.jpg,Fruit_Illicium_Parviflorum
parviflorum166.jpg,Fruit_Illicium_Parviflorum
parviflorum167.jpg,Fruit_Illicium_Parviflorum
parviflorum168.jpg,Fruit_Illicium_Parviflorum
parviflorum169.jpg,Fruit_Illicium_Parviflorum
parviflorum170.jpg,Fruit_Illicium_Parviflorum
parviflorum171.jpg,Fruit_Illicium_Parviflorum
parviflorum172.jpg,Fruit_Illicium_Parviflorum
parviflorum173.jpg,Fruit_Illicium_Parviflorum
parviflorum174.jpg,Fruit_Illicium_Parviflorum
anisatum0.jpg,Fruit_Illicium_Anisatum
anisatum1.jpg,Fruit_Illicium_Anisatum
anisatum2.jpg,Fruit_Illicium_Anisatum
anisatum3.jpg,Fruit_Illicium_Anisatum
anisatum4.jpg,Fruit_Illicium_Anisatum
anisatum5.jpg,Fruit_Illicium_Anisatum
anisatum6.jpg,Fruit_Illicium_Anisatum
anisatum7.jpg,Fruit_Illicium_Anisatum
anisatum8.jpg,Fruit_Illicium_Anisatum
anisatum9.jpg,Fruit_Illicium_Anisatum
anisatum10.jpg,Fruit_Illicium_Anisatum
anisatum11.jpg,Fruit_Illicium_Anisatum
anisatum12.jpg,Fruit_Illicium_Anisatum
anisatum13.jpg,Fruit_Illicium_Anisatum
anisatum14.jpg,Fruit_Illicium_Anisatum
anisatum15.jpg,Fruit_Illicium_Anisatum
anisatum16.jpg,Fruit_Illicium_Anisatum
anisatum17.jpg,Fruit_Illicium_Anisatum
anisatum18.jpg,Fruit_Illicium_Anisatum
anisatum19.jpg,Fruit_Illicium_Anisatum
anisatum20.jpg,Fruit_Illicium_Anisatum
anisatum21.jpg,Fruit_Illicium_Anisatum
anisatum22.jpg,Fruit_Illicium_Anisatum
anisatum23.jpg,Fruit_Illicium_Anisatum
anisatum24.jpg,Fruit_Illicium_Anisatum
anisatum25.jpg,Fruit_Illicium_Anisatum
anisatum26.jpg,Fruit_Illicium_Anisatum
anisatum27.jpg,Fruit_Illicium_Anisatum
anisatum28.jpg,Fruit_Illicium_Anisatum
anisatum29.jpg,Fruit_Illicium_Anisatum
anisatum30.jpg,Fruit_Illicium_Anisatum
anisatum31.jpg,Fruit_Illicium_Anisatum
anisatum32.jpg,Fruit_Illicium_Anisatum
anisatum33.jpg,Fruit_Illicium_Anisatum
anisatum34.jpg,Fruit_Illicium_Anisatum
anisatum35.jpg,Fruit_Illicium_Anisatum
anisatum36.jpg,Fruit_Illicium_Anisatum
anisatum37.jpg,Fruit_Illicium_Anisatum
anisatum38.jpg,Fruit_Illicium_Anisatum
anisatum39.jpg,Fruit_Illicium_Anisatum
anisatum40.jpg,Fruit_Illicium_Anisatum
anisatum41.jpg,Fruit_Illicium_Anisatum
anisatum42.jpg,Fruit_Illicium_Anisatum
anisatum43.jpg,Fruit_Illicium_Anisatum
anisatum44.jpg,Fruit_Illicium_Anisatum
anisatum45.jpg,Fruit_Illicium_Anisatum
anisatum46.jpg,Fruit_Illicium_Anisatum
anisatum47.jpg,Fruit_Illicium_Anisatum
anisatum48.jpg,Fruit_Illicium_Anisatum
anisatum49.jpg,Fruit_Illicium_Anisatum
anisatum50.jpg,Fruit_Illicium_Anisatum
anisatum51.jpg,Fruit_Illicium_Anisatum
anisatum52.jpg,Fruit_Illicium_Anisatum
anisatum53.jpg,Fruit_Illicium_Anisatum
anisatum54.jpg,Fruit_Illicium_Anisatum
anisatum55.jpg,Fruit_Illicium_Anisatum
anisatum56.jpg,Fruit_Illicium_Anisatum
anisatum57.jpg,Fruit_Illicium_Anisatum
anisatum58.jpg,Fruit_Illicium_Anisatum
anisatum59.jpg,Fruit_Illicium_Anisatum
anisatum60.jpg,Fruit_Illicium_Anisatum
anisatum61.jpg,Fruit_Illicium_Anisatum
anisatum62.jpg,Fruit_Illicium_Anisatum
anisatum63.jpg,Fruit_Illicium_Anisatum
anisatum64.jpg,Fruit_Illicium_Anisatum
anisatum65.jpg,Fruit_Illicium_Anisatum
anisatum66.jpg,Fruit_Illicium_Anisatum
anisatum67.jpg,Fruit_Illicium_Anisatum
anisatum68.jpg,Fruit_Illicium_Anisatum
anisatum69.jpg,Fruit_Illicium_Anisatum
anisatum70.jpg,Fruit_Illicium_Anisatum
anisatum71.jpg,Fruit_Illicium_Anisatum
anisatum72.jpg,Fruit_Illicium_Anisatum
anisatum73.jpg,Fruit_Illicium_Anisatum
anisatum74.jpg,Fruit_Illicium_Anisatum
anisatum75.jpg,Fruit_Illicium_Anisatum
anisatum76.jpg,Fruit_Illicium_Anisatum
anisatum77.jpg,Fruit_Illicium_Anisatum
anisatum78.jpg,Fruit_Illicium_Anisatum
anisatum79.jpg,Fruit_Illicium_Anisatum
anisatum80.jpg,Fruit_Illicium_Anisatum
anisatum81.jpg,Fruit_Illicium_Anisatum
anisatum82.jpg,Fruit_Illicium_Anisatum
anisatum83.jpg,Fruit_Illicium_Anisatum
anisatum84.jpg,Fruit_Illicium_Anisatum
anisatum85.jpg,Fruit_Illicium_Anisatum
anisatum86.jpg,Fruit_Illicium_Anisatum
anisatum87.jpg,Fruit_Illicium_Anisatum
anisatum88.jpg,Fruit_Illicium_Anisatum
anisatum89.jpg,Fruit_Illicium_Anisatum
anisatum90.jpg,Fruit_Illicium_Anisatum
anisatum91.jpg,Fruit_Illicium_Anisatum
anisatum92.jpg,Fruit_Illicium_Anisatum
anisatum93.jpg,Fruit_Illicium_Anisatum
anisatum94.jpg,Fruit_Illicium_Anisatum
anisatum95.jpg,Fruit_Illicium_Anisatum
anisatum96.jpg,Fruit_Illicium_Anisatum
anisatum97.jpg,Fruit_Illicium_Anisatum
anisatum98.jpg,Fruit_Illicium_Anisatum
anisatum99.jpg,Fruit_Illicium_Anisatum
anisatum100.jpg,Fruit_Illicium_Anisatum
anisatum101.jpg,Fruit_Illicium_Anisatum
anisatum102.jpg,Fruit_Illicium_Anisatum
anisatum103.jpg,Fruit_Illicium_Anisatum
anisatum104.jpg,Fruit_Illicium_Anisatum
anisatum105.jpg,Fruit_Illicium_Anisatum
anisatum106.jpg,Fruit_Illicium_Anisatum
anisatum107.jpg,Fruit_Illicium_Anisatum
anisatum108.jpg,Fruit_Illicium_Anisatum
anisatum109.jpg,Fruit_Illicium_Anisatum
anisatum110.jpg,Fruit_Illicium_Anisatum
anisatum111.jpg,Fruit_Illicium_Anisatum
anisatum112.jpg,Fruit_Illicium_Anisatum
anisatum113.jpg,Fruit_Illicium_Anisatum
anisatum114.jpg,Fruit_Illicium_Anisatum
anisatum115.jpg,Fruit_Illicium_Anisatum
anisatum116.jpg,Fruit_Illicium_Anisatum
anisatum117.jpg,Fruit_Illicium_Anisatum
anisatum118.jpg,Fruit_Illicium_Anisatum
anisatum119.jpg,Fruit_Illicium_Anisatum
anisatum120.jpg,Fruit_Illicium_Anisatum
anisatum121.jpg,Fruit_Illicium_Anisatum
anisatum122.jpg,Fruit_Illicium_Anisatum
anisatum123.jpg,Fruit_Illicium_Anisatum
anisatum124.jpg,Fruit_Illicium_Anisatum
anisatum125.jpg,Fruit_Illicium_Anisatum
anisatum126.jpg,Fruit_Illicium_Anisatum
anisatum127.jpg,Fruit_Illicium_Anisatum
anisatum128.jpg,Fruit_Illicium_Anisatum
anisatum129.jpg,Fruit_Illicium_Anisatum
anisatum130.jpg,Fruit_Illicium_Anisatum
anisatum131.jpg,Fruit_Illicium_Anisatum
anisatum132.jpg,Fruit_Illicium_Anisatum
anisatum133.jpg,Fruit_Illicium_Anisatum
anisatum134.jpg,Fruit_Illicium_Anisatum
anisatum135.jpg,Fruit_Illicium_Anisatum
anisatum136.jpg,Fruit_Illicium_Anisatum
anisatum137.jpg,Fruit_Illicium_Anisatum
anisatum138.jpg,Fruit_Illicium_Anisatum
anisatum139.jpg,Fruit_Illicium_Anisatum
anisatum140.jpg,Fruit_Illicium_Anisatum
anisatum141.jpg,Fruit_Illicium_Anisatum
anisatum142.jpg,Fruit_Illicium_Anisatum
anisatum143.jpg,Fruit_Illicium_Anisatum
anisatum144.jpg,Fruit_Illicium_Anisatum
anisatum145.jpg,Fruit_Illicium_Anisatum
anisatum146.jpg,Fruit_Illicium_Anisatum
anisatum147.jpg,Fruit_Illicium_Anisatum
anisatum148.jpg,Fruit_Illicium_Anisatum
anisatum149.jpg,Fruit_Illicium_Anisatum
anisatum150.jpg,Fruit_Illicium_Anisatum
anisatum151.jpg,Fruit_Illicium_Anisatum
anisatum152.jpg,Fruit_Illicium_Anisatum
anisatum153.jpg,Fruit_Illicium_Anisatum
anisatum154.jpg,Fruit_Illicium_Anisatum
anisatum155.jpg,Fruit_Illicium_Anisatum
anisatum156.jpg,Fruit_Illicium_Anisatum
anisatum157.jpg,Fruit_Illicium_Anisatum
anisatum158.jpg,Fruit_Illicium_Anisatum
anisatum159.jpg,Fruit_Illicium_Anisatum
anisatum160.jpg,Fruit_Illicium_Anisatum
anisatum161.jpg,Fruit_Illicium_Anisatum
anisatum162.jpg,Fruit_Illicium_Anisatum
anisatum163.jpg,Fruit_Illicium_Anisatum
anisatum164.jpg,Fruit_Illicium_Anisatum
anisatum165.jpg,Fruit_Illicium_Anisatum
anisatum166.jpg,Fruit_Illicium_Anisatum
anisatum167.jpg,Fruit_Illicium_Anisatum
anisatum168.jpg,Fruit_Illicium_Anisatum
anisatum169.jpg,Fruit_Illicium_Anisatum
anisatum170.jpg,Fruit_Illicium_Anisatum
anisatum171.jpg,Fruit_Illicium_Anisatum
anisatum172.jpg,Fruit_Illicium_Anisatum
verum0.jpg,Fruit_Illicium_Verum
verum1.jpg,Fruit_Illicium_Verum
verum2.jpg,Fruit_Illicium_Verum
verum3.jpg,Fruit_Illicium_Verum
verum4.jpg,Fruit_Illicium_Verum
verum5.jpg,Fruit_Illicium_Verum
verum6.jpg,Fruit_Illicium_Verum
verum7.jpg,Fruit_Illicium_Verum
verum8.jpg,Fruit_Illicium_Verum
verum9.jpg,Fruit_Illicium_Verum
verum10.jpg,Fruit_Illicium_Verum
verum11.jpg,Fruit_Illicium_Verum
verum12.jpg,Fruit_Illicium_Verum
verum13.jpg,Fruit_Illicium_Verum
verum14.jpg,Fruit_Illicium_Verum
verum15.jpg,Fruit_Illicium_Verum
verum16.jpg,Fruit_Illicium_Verum
verum17.jpg,Fruit_Illicium_Verum
verum18.jpg,Fruit_Illicium_Verum
verum19.jpg,Fruit_Illicium_Verum
verum20.jpg,Fruit_Illicium_Verum
verum21.jpg,Fruit_Illicium_Verum
verum22.jpg,Fruit_Illicium_Verum
verum23.jpg,Fruit_Illicium_Verum
verum24.jpg,Fruit_Illicium_Verum
verum25.jpg,Fruit_Illicium_Verum
verum26.jpg,Fruit_Illicium_Verum
verum27.jpg,Fruit_Illicium_Verum
verum28.jpg,Fruit_Illicium_Verum
verum29.jpg,Fruit_Illicium_Verum
verum30.jpg,Fruit_Illicium_Verum
verum31.jpg,Fruit_Illicium_Verum
verum32.jpg,Fruit_Illicium_Verum
verum33.jpg,Fruit_Illicium_Verum
verum34.jpg,Fruit_Illicium_Verum
verum35.jpg,Fruit_Illicium_Verum
verum36.jpg,Fruit_Illicium_Verum
verum37.jpg,Fruit_Illicium_Verum
verum38.jpg,Fruit_Illicium_Verum
verum39.jpg,Fruit_Illicium_Verum
verum40.jpg,Fruit_Illicium_Verum
verum41.jpg,Fruit_Illicium_Verum
verum42.jpg,Fruit_Illicium_Verum
verum43.jpg,Fruit_Illicium_Verum
verum44.jpg,Fruit_Illicium_Verum
verum45.jpg,Fruit_Illicium_Verum
verum46.jpg,Fruit_Illicium_Verum
verum47.jpg,Fruit_Illicium_Verum
verum48.jpg,Fruit_Illicium_Verum
verum49.jpg,Fruit_Illicium_Verum
verum50.jpg,Fruit_Illicium_Verum
verum51.jpg,Fruit_Illicium_Verum
verum52.jpg,Fruit_Illicium_Verum
verum53.jpg,Fruit_Illicium_Verum
verum54.jpg,Fruit_Illicium_Verum
verum55.jpg,Fruit_Illicium_Verum
verum56.jpg,Fruit_Illicium_Verum
verum57.jpg,Fruit_Illicium_Verum
verum58.jpg,Fruit_Illicium_Verum
verum59.jpg,Fruit_Illicium_Verum
verum60.jpg,Fruit_Illicium_Verum
verum61.jpg,Fruit_Illicium_Verum
verum62.jpg,Fruit_Illicium_Verum
verum63.jpg,Fruit_Illicium_Verum
verum64.jpg,Fruit_Illicium_Verum
verum65.jpg,Fruit_Illicium_Verum
verum66.jpg,Fruit_Illicium_Verum
verum67.jpg,Fruit_Illicium_Verum
verum68.jpg,Fruit_Illicium_Verum
verum69.jpg,Fruit_Illicium_Verum
verum70.jpg,Fruit_Illicium_Verum
verum71.jpg,Fruit_Illicium_Verum
verum72.jpg,Fruit_Illicium_Verum
verum73.jpg,Fruit_Illicium_Verum
verum74.jpg,Fruit_Illicium_Verum
verum75.jpg,Fruit_Illicium_Verum
verum76.jpg,Fruit_Illicium_Verum
verum77.jpg,Fruit_Illicium_Verum
verum78.jpg,Fruit_Illicium_Verum
verum79.jpg,Fruit_Illicium_Verum
verum80.jpg,Fruit_Illicium_Verum
verum81.jpg,Fruit_Illicium_Verum
verum82.jpg,Fruit_Illicium_Verum
verum83.jpg,Fruit_Illicium_Verum
verum84.jpg,Fruit_Illicium_Verum
verum85.jpg,Fruit_Illicium_Verum
verum86.jpg,Fruit_Illicium_Verum
verum87.jpg,Fruit_Illicium_Verum
verum88.jpg,Fruit_Illicium_Verum
verum89.jpg,Fruit_Illicium_Verum
verum90.jpg,Fruit_Illicium_Verum
verum91.jpg,Fruit_Illicium_Verum
verum92.jpg,Fruit_Illicium_Verum
verum93.jpg,Fruit_Illicium_Verum
verum94.jpg,Fruit_Illicium_Verum
verum95.jpg,Fruit_Illicium_Verum
verum96.jpg,Fruit_Illicium_Verum
verum97.jpg,Fruit_Illicium_Verum
verum98.jpg,Fruit_Illicium_Verum
verum99.jpg,Fruit_Illicium_Verum
verum100.jpg,Fruit_Illicium_Verum
verum101.jpg,Fruit_Illicium_Verum
verum102.jpg,Fruit_Illicium_Verum
verum103.jpg,Fruit_Illicium_Verum
verum104.jpg,Fruit_Illicium_Verum
verum105.jpg,Fruit_Illicium_Verum
verum106.jpg,Fruit_Illicium_Verum
verum107.jpg,Fruit_Illicium_Verum
verum108.jpg,Fruit_Illicium_Verum
verum109.jpg,Fruit_Illicium_Verum
verum110.jpg,Fruit_Illicium_Verum
verum111.jpg,Fruit_Illicium_Verum
verum112.jpg,Fruit_Illicium_Verum
verum113.jpg,Fruit_Illicium_Verum
verum114.jpg,Fruit_Illicium_Verum
verum115.jpg,Fruit_Illicium_Verum
verum116.jpg,Fruit_Illicium_Verum
verum117.jpg,Fruit_Illicium_Verum
verum118.jpg,Fruit_Illicium_Verum
verum119.jpg,Fruit_Illicium_Verum
verum120.jpg,Fruit_Illicium_Verum
verum121.jpg,Fruit_Illicium_Verum
verum122.jpg,Fruit_Illicium_Verum
verum123.jpg,Fruit_Illicium_Verum
verum124.jpg,Fruit_Illicium_Verum
verum125.jpg,Fruit_Illicium_Verum
verum126.jpg,Fruit_Illicium_Verum
verum127.jpg,Fruit_Illicium_Verum
verum128.jpg,Fruit_Illicium_Verum
verum129.jpg,Fruit_Illicium_Verum
verum130.jpg,Fruit_Illicium_Verum
verum131.jpg,Fruit_Illicium_Verum
verum132.jpg,Fruit_Illicium_Verum
verum133.jpg,Fruit_Illicium_Verum
verum134.jpg,Fruit_Illicium_Verum
verum135.jpg,Fruit_Illicium_Verum
verum136.jpg,Fruit_Illicium_Verum
verum137.jpg,Fruit_Illicium_Verum
verum138.jpg,Fruit_Illicium_Verum
verum139.jpg,Fruit_Illicium_Verum
verum140.jpg,Fruit_Illicium_Verum
verum141.jpg,Fruit_Illicium_Verum
verum142.jpg,Fruit_Illicium_Verum
verum143.jpg,Fruit_Illicium_Verum
verum144.jpg,Fruit_Illicium_Verum
verum145.jpg,Fruit_Illicium_Verum
verum146.jpg,Fruit_Illicium_Verum
verum147.jpg,Fruit_Illicium_Verum
verum148.jpg,Fruit_Illicium_Verum
verum149.jpg,Fruit_Illicium_Verum
verum150.jpg,Fruit_Illicium_Verum
verum151.jpg,Fruit_Illicium_Verum
verum152.jpg,Fruit_Illicium_Verum
verum153.jpg,Fruit_Illicium_Verum
verum154.jpg,Fruit_Illicium_Verum
verum155.jpg,Fruit_Illicium_Verum
verum156.jpg,Fruit_Illicium_Verum
verum157.jpg,Fruit_Illicium_Verum
verum158.jpg,Fruit_Illicium_Verum
verum159.jpg,Fruit_Illicium_Verum
verum160.jpg,Fruit_Illicium_Verum
verum161.jpg,Fruit_Illicium_Verum
verum162.jpg,Fruit_Illicium_Verum
verum163.jpg,Fruit_Illicium_Verum
verum164.jpg,Fruit_Illicium_Verum
verum165.jpg,Fruit_Illicium_Verum
verum166.jpg,Fruit_Illicium_Verum
verum167.jpg,Fruit_Illicium_Verum
verum168.jpg,Fruit_Illicium_Verum
verum169.jpg,Fruit_Illicium_Verum
verum170.jpg,Fruit_Illicium_Verum
verum171.jpg,Fruit_Illicium_Verum
verum172.jpg,Fruit_Illicium_Verum
verum173.jpg,Fruit_Illicium_Verum
verum174.jpg,Fruit_Illicium_Verum
verum175.jpg,Fruit_Illicium_Verum
verum176.jpg,Fruit_Illicium_Verum
verum177.jpg,Fruit_Illicium_Verum
verum178.jpg,Fruit_Illicium_Verum
verum179.jpg,Fruit_Illicium_Verum
verum180.jpg,Fruit_Illicium_Verum
verum181.jpg,Fruit_Illicium_Verum
verum182.jpg,Fruit_Illicium_Verum
verum183.jpg,Fruit_Illicium_Verum
verum184.jpg,Fruit_Illicium_Verum
verum185.jpg,Fruit_Illicium_Verum
verum186.jpg,Fruit_Illicium_Verum
verum187.jpg,Fruit_Illicium_Verum
verum188.jpg,Fruit_Illicium_Verum
verum189.jpg,Fruit_Illicium_Verum
verum190.jpg,Fruit_Illicium_Verum
verum191.jpg,Fruit_Illicium_Verum
verum192.jpg,Fruit_Illicium_Verum
verum193.jpg,Fruit_Illicium_Verum
verum194.jpg,Fruit_Illicium_Verum
verum195.jpg,Fruit_Illicium_Verum
verum196.jpg,Fruit_Illicium_Verum
verum197.jpg,Fruit_Illicium_Verum
verum198.jpg,Fruit_Illicium_Verum
verum199.jpg,Fruit_Illicium_Verum
verum200.jpg,Fruit_Illicium_Verum
verum201.jpg,Fruit_Illicium_Verum
